"ID";"CPA2008";"Perioden";"Prijsindex_1";"Kwartaalmutaties_2";"Jaarmutaties_3"
"12282";"A024704";"2021KW02";"   126.3";"     0.7";"       ."
"12283";"A024704";"2021KW03";"   125.5";"    -0.6";"     2.3"
"12284";"A024704";"2021KW04";"   128.0";"     2.0";"     3.5"
"12285";"A024704";"2021JJ00";"   126.3";"";"       ."
"12286";"A024704";"2022KW01";"   132.4";"     3.4";"     5.6"
"12287";"A024704";"2022KW02";"   135.4";"     2.3";"     7.3"
"12288";"A024704";"2022KW03";"   136.3";"     0.6";"     8.6"
"12289";"A024704";"2022KW04";"   139.2";"     2.1";"     8.8"
"12290";"A024704";"2022JJ00";"   135.8";"";"     7.6"
"12291";"A024704";"2023KW01";"   148.2";"     6.5";"    12.0"
"12292";"A024704";"2023KW02";"   151.4";"     2.1";"    11.8"
"12293";"A024704";"2023KW03";"   151.2";"    -0.1";"    11.0"
"12294";"A024704";"2023KW04";"   153.2";"     1.3";"    10.1"
"12295";"A024704";"2023JJ00";"   151.0";"";"    11.2"
"12296";"A024710";"2002KW04";"";"";""
"12297";"A024710";"2003KW01";"";"";""
"12298";"A024710";"2003KW02";"";"";""
"12299";"A024710";"2003KW03";"";"";""
"12300";"A024710";"2003KW04";"";"";""
"12301";"A024710";"2003JJ00";"";"";""
"12302";"A024710";"2004KW01";"";"";""
"12303";"A024710";"2004KW02";"";"";""
"12304";"A024710";"2004KW03";"";"";""
"12305";"A024710";"2004KW04";"";"";""
"12306";"A024710";"2004JJ00";"";"";""
"12307";"A024710";"2005KW01";"";"";""
"12308";"A024710";"2005KW02";"";"";""
"12309";"A024710";"2005KW03";"";"";""
"12310";"A024710";"2005KW04";"";"";""
"12311";"A024710";"2005JJ00";"";"";""
"12312";"A024710";"2006KW01";"    80.8";"";""
"12313";"A024710";"2006KW02";"    80.1";"    -0.8";""
"12314";"A024710";"2006KW03";"    79.4";"    -0.9";""
"12315";"A024710";"2006KW04";"    82.2";"     3.6";""
"12316";"A024710";"2006JJ00";"    80.6";"";""
"12317";"A024710";"2007KW01";"    83.5";"     1.6";"     3.4"
"12318";"A024710";"2007KW02";"    83.3";"    -0.2";"     4.0"
"12319";"A024710";"2007KW03";"    83.3";"     0.0";"     5.0"
"12320";"A024710";"2007KW04";"    86.2";"     3.4";"     4.8"
"12321";"A024710";"2007JJ00";"    84.1";"";"     4.3"
"12322";"A024710";"2008KW01";"    87.5";"     1.6";"     4.8"
"12323";"A024710";"2008KW02";"    87.4";"    -0.2";"     4.8"
"12324";"A024710";"2008KW03";"    86.9";"    -0.6";"     4.3"
"12325";"A024710";"2008KW04";"    89.5";"     3.0";"     3.8"
"12326";"A024710";"2008JJ00";"    87.8";"";"     4.4"
"12327";"A024710";"2009KW01";"    92.6";"     3.5";"     5.8"
"12328";"A024710";"2009KW02";"    92.3";"    -0.4";"     5.6"
"12329";"A024710";"2009KW03";"    89.8";"    -2.7";"     3.4"
"12330";"A024710";"2009KW04";"    92.2";"     2.6";"     3.0"
"12331";"A024710";"2009JJ00";"    91.7";"";"     4.4"
"12332";"A024710";"2010KW01";"    93.6";"     1.6";"     1.1"
"12333";"A024710";"2010KW02";"    93.3";"    -0.4";"     1.1"
"12334";"A024710";"2010KW03";"    90.8";"    -2.7";"     1.1"
"12335";"A024710";"2010KW04";"    92.8";"     2.2";"     0.7"
"12336";"A024710";"2010JJ00";"    92.6";"";"     1.0"
"12337";"A024710";"2011KW01";"    94.6";"     1.9";"     1.0"
"12338";"A024710";"2011KW02";"    94.6";"     0.0";"     1.4"
"12339";"A024710";"2011KW03";"    92.4";"    -2.3";"     1.8"
"12340";"A024710";"2011KW04";"    94.5";"     2.3";"     1.9"
"12341";"A024710";"2011JJ00";"    94.0";"";"     1.5"
"12342";"A024710";"2012KW01";"    96.2";"     1.8";"     1.7"
"12343";"A024710";"2012KW02";"    95.4";"    -0.9";"     0.9"
"12344";"A024710";"2012KW03";"    93.5";"    -2.0";"     1.2"
"12345";"A024710";"2012KW04";"    95.9";"     2.6";"     1.4"
"12346";"A024710";"2012JJ00";"    95.3";"";"     1.3"
"12347";"A024710";"2013KW01";"    98.2";"     2.4";"     2.0"
"12348";"A024710";"2013KW02";"    98.6";"     0.4";"     3.3"
"12349";"A024710";"2013KW03";"    96.7";"    -1.9";"     3.4"
"12350";"A024710";"2013KW04";"    97.7";"     1.0";"     1.8"
"12351";"A024710";"2013JJ00";"    97.8";"";"     2.6"
"12352";"A024710";"2014KW01";"    99.0";"     1.3";"     0.8"
"12353";"A024710";"2014KW02";"    98.8";"    -0.2";"     0.2"
"12354";"A024710";"2014KW03";"    97.2";"    -1.6";"     0.5"
"12355";"A024710";"2014KW04";"    99.6";"     2.4";"     2.0"
"12356";"A024710";"2014JJ00";"    98.6";"";"     0.9"
"12357";"A024710";"2015KW01";"   100.6";"     1.1";"     1.7"
"12358";"A024710";"2015KW02";"   100.8";"     0.2";"     2.1"
"12359";"A024710";"2015KW03";"    98.3";"    -2.5";"     1.1"
"12360";"A024710";"2015KW04";"   100.2";"     1.9";"     0.6"
"12361";"A024710";"2015JJ00";"   100.0";"";"     1.4"
"12362";"A024710";"2016KW01";"   101.8";"     1.6";"     1.2"
"12363";"A024710";"2016KW02";"   102.4";"     0.6";"     1.6"
"12364";"A024710";"2016KW03";"   100.8";"    -1.5";"     2.5"
"12365";"A024710";"2016KW04";"   102.0";"     1.1";"     1.8"
"12366";"A024710";"2016JJ00";"   101.8";"";"     1.8"
"12367";"A024710";"2017KW01";"   103.8";"     1.8";"     2.0"
"12368";"A024710";"2017KW02";"   104.5";"     0.7";"     2.1"
"12369";"A024710";"2017KW03";"   103.4";"    -1.1";"     2.5"
"12370";"A024710";"2017KW04";"   104.8";"     1.4";"     2.8"
"12371";"A024710";"2017JJ00";"   104.1";"";"     2.3"
"12372";"A024710";"2018KW01";"   108.0";"     3.0";"     4.0"
"12373";"A024710";"2018KW02";"   110.0";"     1.9";"     5.3"
"12374";"A024710";"2018KW03";"   109.8";"    -0.2";"     6.2"
"12375";"A024710";"2018KW04";"   113.6";"     3.5";"     8.3"
"12376";"A024710";"2018JJ00";"   110.4";"";"     6.0"
"12377";"A024710";"2019KW01";"   115.4";"     1.6";"     6.9"
"12378";"A024710";"2019KW02";"   117.2";"     1.6";"     6.5"
"12379";"A024710";"2019KW03";"   115.4";"    -1.6";"     5.1"
"12380";"A024710";"2019KW04";"   117.1";"     1.6";"     3.1"
"12381";"A024710";"2019JJ00";"   116.3";"";"     5.4"
"12382";"A024710";"2020KW01";"   123.0";"     5.0";"     6.6"
"12383";"A024710";"2020KW02";"       .";"       .";"       ."
"12384";"A024710";"2020KW03";"   122.6";"       .";"     6.3"
"12385";"A024710";"2020KW04";"   123.7";"     0.9";"     5.6"
"12386";"A024710";"2020JJ00";"       .";"";"       ."
"12387";"A024710";"2021KW01";"   125.4";"     1.4";"     1.9"
"12388";"A024710";"2021KW02";"   126.3";"     0.7";"       ."
"12389";"A024710";"2021KW03";"   125.5";"    -0.6";"     2.3"
"12390";"A024710";"2021KW04";"   128.0";"     2.0";"     3.5"
"12391";"A024710";"2021JJ00";"   126.3";"";"       ."
"12392";"A024710";"2022KW01";"   132.4";"     3.4";"     5.6"
"12393";"A024710";"2022KW02";"   135.4";"     2.3";"     7.3"
"12394";"A024710";"2022KW03";"   136.3";"     0.6";"     8.6"
"12395";"A024710";"2022KW04";"   139.2";"     2.1";"     8.8"
"12396";"A024710";"2022JJ00";"   135.8";"";"     7.6"
"12397";"A024710";"2023KW01";"   148.2";"     6.5";"    12.0"
"12398";"A024710";"2023KW02";"   151.4";"     2.1";"    11.8"
"12399";"A024710";"2023KW03";"   151.2";"    -0.1";"    11.0"
"12400";"A024710";"2023KW04";"   153.2";"     1.3";"    10.1"
"12401";"A024710";"2023JJ00";"   151.0";"";"    11.2"
"12402";"A024730";"2002KW04";"";"";""
"12403";"A024730";"2003KW01";"";"";""
"12404";"A024730";"2003KW02";"";"";""
"12405";"A024730";"2003KW03";"";"";""
"12406";"A024730";"2003KW04";"";"";""
"12407";"A024730";"2003JJ00";"";"";""
"12408";"A024730";"2004KW01";"";"";""
"12409";"A024730";"2004KW02";"";"";""
"12410";"A024730";"2004KW03";"";"";""
"12411";"A024730";"2004KW04";"";"";""
"12412";"A024730";"2004JJ00";"";"";""
"12413";"A024730";"2005KW01";"";"";""
"12414";"A024730";"2005KW02";"";"";""
"12415";"A024730";"2005KW03";"";"";""
"12416";"A024730";"2005KW04";"";"";""
"12417";"A024730";"2005JJ00";"";"";""
"12418";"A024730";"2006KW01";"       .";"";""
"12419";"A024730";"2006KW02";"       .";"       .";""
"12420";"A024730";"2006KW03";"       .";"       .";""
"12421";"A024730";"2006KW04";"       .";"       .";""
"12422";"A024730";"2006JJ00";"       .";"";""
"12423";"A024730";"2007KW01";"       .";"       .";"       ."
"12424";"A024730";"2007KW02";"       .";"       .";"       ."
"12425";"A024730";"2007KW03";"       .";"       .";"       ."
"12426";"A024730";"2007KW04";"       .";"       .";"       ."
"12427";"A024730";"2007JJ00";"       .";"";"       ."
"12428";"A024730";"2008KW01";"       .";"       .";"       ."
"12429";"A024730";"2008KW02";"       .";"       .";"       ."
"12430";"A024730";"2008KW03";"       .";"       .";"       ."
"12431";"A024730";"2008KW04";"       .";"       .";"       ."
"12432";"A024730";"2008JJ00";"       .";"";"       ."
"12433";"A024730";"2009KW01";"       .";"       .";"       ."
"12434";"A024730";"2009KW02";"       .";"       .";"       ."
"12435";"A024730";"2009KW03";"       .";"       .";"       ."
"12436";"A024730";"2009KW04";"       .";"       .";"       ."
"12437";"A024730";"2009JJ00";"       .";"";"       ."
"12438";"A024730";"2010KW01";"       .";"       .";"       ."
"12439";"A024730";"2010KW02";"       .";"       .";"       ."
"12440";"A024730";"2010KW03";"       .";"       .";"       ."
"12441";"A024730";"2010KW04";"       .";"       .";"       ."
"12442";"A024730";"2010JJ00";"       .";"";"       ."
"12443";"A024730";"2011KW01";"       .";"       .";"       ."
"12444";"A024730";"2011KW02";"       .";"       .";"       ."
"12445";"A024730";"2011KW03";"       .";"       .";"       ."
"12446";"A024730";"2011KW04";"       .";"       .";"       ."
"12447";"A024730";"2011JJ00";"       .";"";"       ."
"12448";"A024730";"2012KW01";"       .";"       .";"       ."
"12449";"A024730";"2012KW02";"       .";"       .";"       ."
"12450";"A024730";"2012KW03";"       .";"       .";"       ."
"12451";"A024730";"2012KW04";"       .";"       .";"       ."
"12452";"A024730";"2012JJ00";"       .";"";"       ."
"12453";"A024730";"2013KW01";"       .";"       .";"       ."
"12454";"A024730";"2013KW02";"       .";"       .";"       ."
"12455";"A024730";"2013KW03";"       .";"       .";"       ."
"12456";"A024730";"2013KW04";"       .";"       .";"       ."
"12457";"A024730";"2013JJ00";"       .";"";"       ."
"12458";"A024730";"2014KW01";"       .";"       .";"       ."
"12459";"A024730";"2014KW02";"       .";"       .";"       ."
"12460";"A024730";"2014KW03";"       .";"       .";"       ."
"12461";"A024730";"2014KW04";"       .";"       .";"       ."
"12462";"A024730";"2014JJ00";"       .";"";"       ."
"12463";"A024730";"2015KW01";"       .";"       .";"       ."
"12464";"A024730";"2015KW02";"       .";"       .";"       ."
"12465";"A024730";"2015KW03";"       .";"       .";"       ."
"12466";"A024730";"2015KW04";"       .";"       .";"       ."
"12467";"A024730";"2015JJ00";"       .";"";"       ."
"12468";"A024730";"2016KW01";"       .";"       .";"       ."
"12469";"A024730";"2016KW02";"       .";"       .";"       ."
"12470";"A024730";"2016KW03";"       .";"       .";"       ."
"12471";"A024730";"2016KW04";"       .";"       .";"       ."
"12472";"A024730";"2016JJ00";"       .";"";"       ."
"12473";"A024730";"2017KW01";"       .";"       .";"       ."
"12474";"A024730";"2017KW02";"       .";"       .";"       ."
"12475";"A024730";"2017KW03";"       .";"       .";"       ."
"12476";"A024730";"2017KW04";"       .";"       .";"       ."
"12477";"A024730";"2017JJ00";"       .";"";"       ."
"12478";"A024730";"2018KW01";"       .";"       .";"       ."
"12479";"A024730";"2018KW02";"       .";"       .";"       ."
"12480";"A024730";"2018KW03";"       .";"       .";"       ."
"12481";"A024730";"2018KW04";"       .";"       .";"       ."
"12482";"A024730";"2018JJ00";"       .";"";"       ."
"12483";"A024730";"2019KW01";"       .";"       .";"       ."
"12484";"A024730";"2019KW02";"       .";"       .";"       ."
"12485";"A024730";"2019KW03";"       .";"       .";"       ."
"12486";"A024730";"2019KW04";"       .";"       .";"       ."
"12487";"A024730";"2019JJ00";"       .";"";"       ."
"12488";"A024730";"2020KW01";"       .";"       .";"       ."
"12489";"A024730";"2020KW02";"       .";"       .";"       ."
"12490";"A024730";"2020KW03";"       .";"       .";"       ."
"12491";"A024730";"2020KW04";"       .";"       .";"       ."
"12492";"A024730";"2020JJ00";"       .";"";"       ."
"12493";"A024730";"2021KW01";"       .";"       .";"       ."
"12494";"A024730";"2021KW02";"       .";"       .";"       ."
"12495";"A024730";"2021KW03";"       .";"       .";"       ."
"12496";"A024730";"2021KW04";"       .";"       .";"       ."
"12497";"A024730";"2021JJ00";"       .";"";"       ."
"12498";"A024730";"2022KW01";"       .";"       .";"       ."
"12499";"A024730";"2022KW02";"       .";"       .";"       ."
"12500";"A024730";"2022KW03";"       .";"       .";"       ."
"12501";"A024730";"2022KW04";"       .";"       .";"       ."
"12502";"A024730";"2022JJ00";"       .";"";"       ."
"12503";"A024730";"2023KW01";"       .";"       .";"       ."
"12504";"A024730";"2023KW02";"       .";"       .";"       ."
"12505";"A024730";"2023KW03";"       .";"       .";"       ."
"12506";"A024730";"2023KW04";"       .";"       .";"       ."
"12507";"A024730";"2023JJ00";"       .";"";"       ."
"12508";"A024758";"2002KW04";"";"";""
"12509";"A024758";"2003KW01";"";"";""
"12510";"A024758";"2003KW02";"";"";""
"12511";"A024758";"2003KW03";"";"";""
"12512";"A024758";"2003KW04";"";"";""
"12513";"A024758";"2003JJ00";"";"";""
"12514";"A024758";"2004KW01";"";"";""
"12515";"A024758";"2004KW02";"";"";""
"12516";"A024758";"2004KW03";"";"";""
"12517";"A024758";"2004KW04";"";"";""
"12518";"A024758";"2004JJ00";"";"";""
"12519";"A024758";"2005KW01";"";"";""
"12520";"A024758";"2005KW02";"";"";""
"12521";"A024758";"2005KW03";"";"";""
"12522";"A024758";"2005KW04";"";"";""
"12523";"A024758";"2005JJ00";"";"";""
"12524";"A024758";"2006KW01";"    87.9";"";""
"12525";"A024758";"2006KW02";"    89.2";"     1.5";""
"12526";"A024758";"2006KW03";"    87.7";"    -1.7";""
"12527";"A024758";"2006KW04";"    87.2";"    -0.6";""
"12528";"A024758";"2006JJ00";"    88.0";"";""
"12529";"A024758";"2007KW01";"    88.9";"     2.0";"     1.1"
"12530";"A024758";"2007KW02";"    89.8";"     1.1";"     0.7"
"12531";"A024758";"2007KW03";"    90.4";"     0.7";"     3.1"
"12532";"A024758";"2007KW04";"    90.1";"    -0.4";"     3.4"
"12533";"A024758";"2007JJ00";"    89.8";"";"     2.1"
"12534";"A024758";"2008KW01";"    90.5";"     0.4";"     1.8"
"12535";"A024758";"2008KW02";"    90.2";"    -0.4";"     0.3"
"12536";"A024758";"2008KW03";"    90.4";"     0.3";"     0.0"
"12537";"A024758";"2008KW04";"    90.6";"     0.2";"     0.5"
"12538";"A024758";"2008JJ00";"    90.4";"";"     0.7"
"12539";"A024758";"2009KW01";"    92.1";"     1.7";"     1.8"
"12540";"A024758";"2009KW02";"    92.5";"     0.4";"     2.6"
"12541";"A024758";"2009KW03";"    92.6";"     0.0";"     2.4"
"12542";"A024758";"2009KW04";"    92.5";"     0.0";"     2.1"
"12543";"A024758";"2009JJ00";"    92.4";"";"     2.2"
"12544";"A024758";"2010KW01";"    94.9";"     2.6";"     3.0"
"12545";"A024758";"2010KW02";"    94.9";"     0.0";"     2.6"
"12546";"A024758";"2010KW03";"    94.9";"     0.0";"     2.5"
"12547";"A024758";"2010KW04";"    94.9";"     0.0";"     2.6"
"12548";"A024758";"2010JJ00";"    94.9";"";"     2.7"
"12549";"A024758";"2011KW01";"    95.8";"     0.9";"     0.9"
"12550";"A024758";"2011KW02";"    95.6";"    -0.2";"     0.7"
"12551";"A024758";"2011KW03";"    95.6";"     0.0";"     0.7"
"12552";"A024758";"2011KW04";"    95.6";"     0.0";"     0.8"
"12553";"A024758";"2011JJ00";"    95.6";"";"     0.8"
"12554";"A024758";"2012KW01";"    96.9";"     1.3";"     1.1"
"12555";"A024758";"2012KW02";"    96.8";"    -0.1";"     1.2"
"12556";"A024758";"2012KW03";"    96.9";"     0.1";"     1.4"
"12557";"A024758";"2012KW04";"    97.2";"     0.3";"     1.7"
"12558";"A024758";"2012JJ00";"    96.9";"";"     1.4"
"12559";"A024758";"2013KW01";"    98.6";"     1.4";"     1.8"
"12560";"A024758";"2013KW02";"    98.5";"    -0.1";"     1.8"
"12561";"A024758";"2013KW03";"    98.5";"     0.0";"     1.6"
"12562";"A024758";"2013KW04";"    98.5";"     0.0";"     1.3"
"12563";"A024758";"2013JJ00";"    98.5";"";"     1.6"
"12564";"A024758";"2014KW01";"    99.0";"     0.6";"     0.5"
"12565";"A024758";"2014KW02";"    99.1";"     0.0";"     0.6"
"12566";"A024758";"2014KW03";"    99.3";"     0.2";"     0.8"
"12567";"A024758";"2014KW04";"    99.2";"    -0.1";"     0.7"
"12568";"A024758";"2014JJ00";"    99.1";"";"     0.6"
"12569";"A024758";"2015KW01";"   100.6";"     1.4";"     1.6"
"12570";"A024758";"2015KW02";"   100.2";"    -0.4";"     1.2"
"12571";"A024758";"2015KW03";"    99.6";"    -0.6";"     0.3"
"12572";"A024758";"2015KW04";"    99.6";"     0.0";"     0.4"
"12573";"A024758";"2015JJ00";"   100.0";"";"     0.9"
"12574";"A024758";"2016KW01";"   101.3";"     1.7";"     0.7"
"12575";"A024758";"2016KW02";"   101.2";"     0.0";"     1.0"
"12576";"A024758";"2016KW03";"   101.2";"     0.0";"     1.6"
"12577";"A024758";"2016KW04";"   101.2";"     0.0";"     1.6"
"12578";"A024758";"2016JJ00";"   101.2";"";"     1.2"
"12579";"A024758";"2017KW01";"   103.0";"     1.8";"     1.7"
"12580";"A024758";"2017KW02";"   103.4";"     0.4";"     2.2"
"12581";"A024758";"2017KW03";"   103.5";"     0.1";"     2.3"
"12582";"A024758";"2017KW04";"   103.5";"    -0.1";"     2.3"
"12583";"A024758";"2017JJ00";"   103.4";"";"     2.1"
"12584";"A024758";"2018KW01";"   105.4";"     1.8";"     2.3"
"12585";"A024758";"2018KW02";"   105.6";"     0.2";"     2.1"
"12586";"A024758";"2018KW03";"   105.3";"    -0.3";"     1.7"
"12587";"A024758";"2018KW04";"   106.0";"     0.7";"     2.4"
"12588";"A024758";"2018JJ00";"   105.5";"";"     2.1"
"12589";"A024758";"2019KW01";"   108.2";"     2.1";"     2.7"
"12590";"A024758";"2019KW02";"   108.6";"     0.4";"     2.9"
"12591";"A024758";"2019KW03";"   109.2";"     0.5";"     3.7"
"12592";"A024758";"2019KW04";"   109.9";"     0.6";"     3.7"
"12593";"A024758";"2019JJ00";"   109.0";"";"     3.2"
"12594";"A024758";"2020KW01";"   113.3";"     3.1";"     4.7"
"12595";"A024758";"2020KW02";"   113.1";"    -0.2";"     4.1"
"12596";"A024758";"2020KW03";"   113.0";"    -0.1";"     3.5"
"12597";"A024758";"2020KW04";"   113.0";"     0.0";"     2.9"
"12598";"A024758";"2020JJ00";"   113.1";"";"     3.8"
"12599";"A024758";"2021KW01";"   115.4";"     2.1";"     1.8"
"12600";"A024758";"2021KW02";"   115.4";"     0.0";"     2.0"
"12601";"A024758";"2021KW03";"   114.8";"    -0.5";"     1.6"
"12602";"A024758";"2021KW04";"   114.9";"     0.1";"     1.7"
"12603";"A024758";"2021JJ00";"   115.1";"";"     1.8"
"12604";"A024758";"2022KW01";"   117.5";"     2.3";"     1.9"
"12605";"A024758";"2022KW02";"   117.8";"     0.2";"     2.1"
"12606";"A024758";"2022KW03";"   118.4";"     0.6";"     3.2"
"12607";"A024758";"2022KW04";"   119.4";"     0.8";"     4.0"
"12608";"A024758";"2022JJ00";"   118.3";"";"     2.8"
"12609";"A024758";"2023KW01";"   133.7";"    11.9";"    13.7"
"12610";"A024758";"2023KW02";"   134.3";"     0.5";"    14.0"
"12611";"A024758";"2023KW03";"   134.4";"     0.1";"    13.5"
"12612";"A024758";"2023KW04";"   134.8";"     0.3";"    12.9"
"12613";"A024758";"2023JJ00";"   134.3";"";"    13.5"
"12614";"A024759";"2002KW04";"";"";""
"12615";"A024759";"2003KW01";"";"";""
"12616";"A024759";"2003KW02";"";"";""
"12617";"A024759";"2003KW03";"";"";""
"12618";"A024759";"2003KW04";"";"";""
"12619";"A024759";"2003JJ00";"";"";""
"12620";"A024759";"2004KW01";"";"";""
"12621";"A024759";"2004KW02";"";"";""
"12622";"A024759";"2004KW03";"";"";""
"12623";"A024759";"2004KW04";"";"";""
"12624";"A024759";"2004JJ00";"";"";""
"12625";"A024759";"2005KW01";"";"";""
"12626";"A024759";"2005KW02";"";"";""
"12627";"A024759";"2005KW03";"";"";""
"12628";"A024759";"2005KW04";"";"";""
"12629";"A024759";"2005JJ00";"";"";""
"12630";"A024759";"2006KW01";"    84.4";"";""
"12631";"A024759";"2006KW02";"    84.6";"     0.3";""
"12632";"A024759";"2006KW03";"    84.6";"     0.0";""
"12633";"A024759";"2006KW04";"    86.3";"     1.9";""
"12634";"A024759";"2006JJ00";"    85.0";"";""
"12635";"A024759";"2007KW01";"    87.7";"     1.7";"     4.0"
"12636";"A024759";"2007KW02";"    87.8";"     0.1";"     3.8"
"12637";"A024759";"2007KW03";"    87.8";"     0.0";"     3.7"
"12638";"A024759";"2007KW04";"    88.0";"     0.2";"     2.0"
"12639";"A024759";"2007JJ00";"    87.8";"";"     3.4"
"12640";"A024759";"2008KW01";"    90.0";"     2.3";"     2.6"
"12641";"A024759";"2008KW02";"    89.1";"    -1.0";"     1.5"
"12642";"A024759";"2008KW03";"    89.9";"     0.9";"     2.4"
"12643";"A024759";"2008KW04";"    89.8";"    -0.1";"     2.1"
"12644";"A024759";"2008JJ00";"    89.7";"";"     2.1"
"12645";"A024759";"2009KW01";"    92.7";"     3.3";"     3.0"
"12646";"A024759";"2009KW02";"    92.8";"     0.0";"     4.1"
"12647";"A024759";"2009KW03";"    92.8";"     0.0";"     3.2"
"12648";"A024759";"2009KW04";"    92.8";"     0.0";"     3.3"
"12649";"A024759";"2009JJ00";"    92.8";"";"     3.4"
"12650";"A024759";"2010KW01";"    95.1";"     2.5";"     2.5"
"12651";"A024759";"2010KW02";"    95.1";"     0.1";"     2.5"
"12652";"A024759";"2010KW03";"    95.1";"    -0.1";"     2.5"
"12653";"A024759";"2010KW04";"    95.1";"     0.0";"     2.5"
"12654";"A024759";"2010JJ00";"    95.1";"";"     2.5"
"12655";"A024759";"2011KW01";"    95.9";"     0.9";"     0.9"
"12656";"A024759";"2011KW02";"    95.7";"    -0.2";"     0.6"
"12657";"A024759";"2011KW03";"    95.7";"     0.0";"     0.7"
"12658";"A024759";"2011KW04";"    95.8";"     0.0";"     0.7"
"12659";"A024759";"2011JJ00";"    95.8";"";"     0.7"
"12660";"A024759";"2012KW01";"    96.9";"     1.2";"     1.1"
"12661";"A024759";"2012KW02";"    96.9";"    -0.1";"     1.2"
"12662";"A024759";"2012KW03";"    97.0";"     0.1";"     1.3"
"12663";"A024759";"2012KW04";"    97.4";"     0.4";"     1.7"
"12664";"A024759";"2012JJ00";"    97.0";"";"     1.3"
"12665";"A024759";"2013KW01";"    98.7";"     1.4";"     1.8"
"12666";"A024759";"2013KW02";"    98.5";"    -0.1";"     1.7"
"12667";"A024759";"2013KW03";"    98.5";"     0.0";"     1.6"
"12668";"A024759";"2013KW04";"    98.5";"     0.0";"     1.2"
"12669";"A024759";"2013JJ00";"    98.6";"";"     1.6"
"12670";"A024759";"2014KW01";"    99.1";"     0.5";"     0.4"
"12671";"A024759";"2014KW02";"    99.1";"     0.0";"     0.5"
"12672";"A024759";"2014KW03";"    99.3";"     0.2";"     0.8"
"12673";"A024759";"2014KW04";"    99.2";"    -0.1";"     0.7"
"12674";"A024759";"2014JJ00";"    99.2";"";"     0.6"
"12675";"A024759";"2015KW01";"   100.6";"     1.4";"     1.6"
"12676";"A024759";"2015KW02";"   100.3";"    -0.4";"     1.2"
"12677";"A024759";"2015KW03";"    99.6";"    -0.7";"     0.2"
"12678";"A024759";"2015KW04";"    99.6";"     0.0";"     0.4"
"12679";"A024759";"2015JJ00";"   100.0";"";"     0.8"
"12680";"A024759";"2016KW01";"   101.2";"     1.7";"     0.6"
"12681";"A024759";"2016KW02";"   101.2";"     0.0";"     0.9"
"12682";"A024759";"2016KW03";"   101.2";"     0.0";"     1.6"
"12683";"A024759";"2016KW04";"   101.2";"     0.0";"     1.6"
"12684";"A024759";"2016JJ00";"   101.2";"";"     1.2"
"12685";"A024759";"2017KW01";"   103.0";"     1.8";"     1.8"
"12686";"A024759";"2017KW02";"   103.6";"     0.5";"     2.3"
"12687";"A024759";"2017KW03";"   103.7";"     0.1";"     2.4"
"12688";"A024759";"2017KW04";"   103.6";"    -0.1";"     2.4"
"12689";"A024759";"2017JJ00";"   103.5";"";"     2.2"
"12690";"A024759";"2018KW01";"   105.5";"     1.8";"     2.4"
"12691";"A024759";"2018KW02";"   105.7";"     0.2";"     2.1"
"12692";"A024759";"2018KW03";"   105.4";"    -0.4";"     1.6"
"12693";"A024759";"2018KW04";"   106.1";"     0.7";"     2.4"
"12694";"A024759";"2018JJ00";"   105.7";"";"     2.1"
"12695";"A024759";"2019KW01";"   108.4";"     2.2";"     2.8"
"12696";"A024759";"2019KW02";"   108.8";"     0.4";"     2.9"
"12697";"A024759";"2019KW03";"   109.4";"     0.5";"     3.8"
"12698";"A024759";"2019KW04";"   110.0";"     0.6";"     3.7"
"12699";"A024759";"2019JJ00";"   109.2";"";"     3.3"
"12700";"A024759";"2020KW01";"   113.5";"     3.2";"     4.7"
"12701";"A024759";"2020KW02";"   113.3";"    -0.2";"     4.1"
"12702";"A024759";"2020KW03";"   113.2";"    -0.1";"     3.5"
"12703";"A024759";"2020KW04";"   113.1";"     0.0";"     2.8"
"12704";"A024759";"2020JJ00";"   113.3";"";"     3.8"
"12705";"A024759";"2021KW01";"   115.5";"     2.1";"     1.8"
"12706";"A024759";"2021KW02";"   115.5";"     0.0";"     2.0"
"12707";"A024759";"2021KW03";"   114.8";"    -0.6";"     1.5"
"12708";"A024759";"2021KW04";"   115.0";"     0.1";"     1.6"
"12709";"A024759";"2021JJ00";"   115.2";"";"     1.7"
"12710";"A024759";"2022KW01";"   117.7";"     2.4";"     1.9"
"12711";"A024759";"2022KW02";"   117.9";"     0.2";"     2.1"
"12712";"A024759";"2022KW03";"   118.6";"     0.6";"     3.2"
"12713";"A024759";"2022KW04";"   119.5";"     0.8";"     4.0"
"12714";"A024759";"2022JJ00";"   118.4";"";"     2.8"
"12715";"A024759";"2023KW01";"   134.2";"    12.3";"    14.1"
"12716";"A024759";"2023KW02";"   134.9";"     0.5";"    14.4"
"12717";"A024759";"2023KW03";"   134.9";"     0.0";"    13.8"
"12718";"A024759";"2023KW04";"   135.4";"     0.3";"    13.3"
"12719";"A024759";"2023JJ00";"   134.9";"";"    13.9"
"12720";"A024765";"2002KW04";"";"";""
"12721";"A024765";"2003KW01";"";"";""
"12722";"A024765";"2003KW02";"";"";""
"12723";"A024765";"2003KW03";"";"";""
"12724";"A024765";"2003KW04";"";"";""
"12725";"A024765";"2003JJ00";"";"";""
"12726";"A024765";"2004KW01";"";"";""
"12727";"A024765";"2004KW02";"";"";""
"12728";"A024765";"2004KW03";"";"";""
"12729";"A024765";"2004KW04";"";"";""
